subject,layer,context_length,separate_model,cross_modality,unified_model,var_explained_prod,var_explained_comp,var_explained_intersection,weightcorr_linguistic_voxels,weightcorr_cross_voxels,weightcorr_prod_voxels,weightcorr_comp_voxels,weightcorr_bimodal_voxels,weightcorr_uni_vs_prod,weightcorr_uni_vs_comp
4E+00,9E+00,1E+00,3.72407868088284E-02,-1.56775879783579E-02,2.98893437924279E-02,3.53570376010442E-02,1.90107005154218E-02,1.36237451397946E-02,-3.87945595766745E-02,2.26575953776185E-01,-2.73592799836267E-02,-4.55198140121932E-02,-5.95107013576876E-02,6.73191224355102E-01,5.53104824537102E-01
4E+00,1.2E+01,1E+00,3.83924503415645E-02,-1.63578656854517E-02,3.07053741580311E-02,3.59439658019036E-02,1.96469847666288E-02,1.37545872580735E-02,-4.20975984576306E-02,2.28703215351732E-01,-3.23987298226808E-02,-4.59085421791443E-02,-6.08128827250492E-02,6.77946254335302E-01,5.55248868328784E-01
4E+00,1.5E+01,1E+00,4.07314635620102E-02,-1.56484839625174E-02,3.2600895377239E-02,3.66547175524234E-02,1.92222894664028E-02,1.44286021632371E-02,-3.60126854945454E-02,2.33869336551487E-01,-2.53685176974448E-02,-4.06243870723999E-02,-5.73201270075346E-02,6.75235424858945E-01,5.66146287375001E-01
4E+00,1.8E+01,1E+00,4.2715220661918E-02,-1.57926100037472E-02,3.45002057136291E-02,3.74650761381938E-02,2.02069823290864E-02,1.43679219035215E-02,-3.76133476073419E-02,2.33716806542679E-01,-3.03735063716931E-02,-3.66819223711235E-02,-5.8681112332572E-02,6.64375494545895E-01,5.68453707603875E-01
4E+00,2.1E+01,1E+00,4.48002167575341E-02,-1.599583771343E-02,3.62546619923745E-02,3.82880729453996E-02,2.15014718139385E-02,1.44084463575933E-02,-3.85332749741743E-02,2.42568712328646E-01,-2.92480348646788E-02,-4.08503981442319E-02,-6.03528411001026E-02,6.71740990755989E-01,5.81719808191678E-01
4E+00,2.4E+01,1E+00,4.66743347257358E-02,-1.64019772481032E-02,3.68885020797839E-02,3.92991734695238E-02,2.20807712898956E-02,1.41318759061394E-02,-3.74138003089685E-02,2.49428255350974E-01,-3.08752073909652E-02,-3.64700415754576E-02,-5.61587985909159E-02,6.72271784134018E-01,5.8436963216855E-01
4E+00,2.7E+01,1E+00,4.68502700059961E-02,-1.64257442759524E-02,3.7582640443639E-02,3.96162649088038E-02,2.18541007868067E-02,1.46755452828521E-02,-3.55955962645544E-02,2.51757195973944E-01,-2.89257984320305E-02,-3.29957468133372E-02,-5.67960707877308E-02,6.74882128957339E-01,5.84446465673864E-01
4E+00,3E+01,1E+00,4.62473812949195E-02,-1.63616768158318E-02,3.74185444971907E-02,3.93838996611644E-02,2.02408640794174E-02,1.50790405051255E-02,-3.99983067416578E-02,2.58431602306901E-01,-3.37605573514584E-02,-3.42499264811578E-02,-6.33078911333334E-02,6.71773407148808E-01,5.79210198758226E-01
4E+00,3.3E+01,1E+00,4.56700227583834E-02,-1.70939044404096E-02,3.66662413143766E-02,3.96833744810714E-02,2.19646133075086E-02,1.37436069693546E-02,-4.92447336803709E-02,2.634664057007E-01,-4.23743577400238E-02,-4.39653321914376E-02,-7.3220888595939E-02,6.7550541836794E-01,5.7776874007914E-01
4E+00,3.6E+01,1E+00,4.209410953701E-02,-1.70733825250497E-02,3.34710090726685E-02,3.73454153553262E-02,1.96992775707388E-02,1.37894249814925E-02,-5.59878111640412E-02,2.79885770879443E-01,-4.63403278451375E-02,-4.79627286880913E-02,-8.58606429402038E-02,6.76173889982434E-01,5.7003829795439E-01
4E+00,0E+00,2E+00,3.59241203127628E-02,-1.80311845020558E-02,2.83103834533959E-02,3.50294226834131E-02,1.14691258101983E-02,1.54622500631129E-02,-4.87059063341902E-02,1.82863717904657E-01,-4.37627804864426E-02,-5.59209011511759E-02,-5.72982610400194E-02,6.57410465984221E-01,5.72604234839735E-01
4E+00,3E+00,2E+00,3.67707944875704E-02,-1.74317715572537E-02,3.39790111565408E-02,3.42691109268692E-02,1.54527556423112E-02,1.60819241534382E-02,-4.5472644036745E-02,2.11929125677699E-01,-3.66254838286617E-02,-4.99499594309275E-02,-6.72759158458423E-02,6.35649188074104E-01,5.26004998697315E-01
4E+00,6E+00,2E+00,3.79491271295514E-02,-1.71491831271431E-02,3.65409316240773E-02,3.48547708080401E-02,1.73698974966691E-02,1.60280878586824E-02,-4.57376360102359E-02,2.05259531712532E-01,-3.42269395059714E-02,-5.44866902707131E-02,-6.87272112525245E-02,6.26204982721177E-01,5.36371299484066E-01
4E+00,9E+00,2E+00,4.06966050443759E-02,-1.67474253140622E-02,3.83865353958205E-02,3.53348580031966E-02,1.76047770330786E-02,1.71448096117375E-02,-3.8662287699689E-02,2.06550155307965E-01,-2.61700763891916E-02,-4.51476578723598E-02,-6.41871206366594E-02,6.29440970313802E-01,5.47836457371122E-01
4E+00,1.2E+01,2E+00,4.15737232057253E-02,-1.66376053308714E-02,3.88526868195798E-02,3.62989087358654E-02,1.85343367309607E-02,1.65761784755309E-02,-3.89382488365674E-02,2.09838109231213E-01,-2.35037938359042E-02,-5.2202202725597E-02,-6.61692660025224E-02,6.24996852052837E-01,5.51159439351072E-01
4E+00,1.5E+01,2E+00,4.36588155914356E-02,-1.57835353084021E-02,4.01034602103229E-02,3.69876757018088E-02,1.92179757763912E-02,1.68303335161351E-02,-3.0860408655166E-02,2.12719758753917E-01,-1.71626867463798E-02,-4.14970183849113E-02,-5.74123234728487E-02,6.33544974155214E-01,5.5846101854118E-01
4E+00,1.8E+01,2E+00,4.54449477336694E-02,-1.59310052795517E-02,4.08659406239012E-02,3.74701907982757E-02,1.97594646275525E-02,1.64519532154145E-02,-2.95116056828912E-02,2.16854981016338E-01,-1.67547417246855E-02,-3.82321333196115E-02,-5.52640544222197E-02,6.34391736774134E-01,5.66159238802485E-01
4E+00,2.1E+01,2E+00,4.73878936933396E-02,-1.59784066853394E-02,4.16450898058296E-02,3.80042289033059E-02,2.01400763590779E-02,1.68141281523843E-02,-2.43197822965291E-02,2.2226415015574E-01,-1.32559869789373E-02,-3.02015265449854E-02,-4.78872956702255E-02,6.37263089560139E-01,5.73113099512543E-01
4E+00,2.4E+01,2E+00,4.76987792374083E-02,-1.64075535963143E-02,4.19230441717894E-02,3.91958582862666E-02,2.07992013201579E-02,1.81414019473345E-02,-2.17719620572857E-02,2.212453687911E-01,-1.06230629242052E-02,-2.54847527094051E-02,-4.7163169016333E-02,6.26095601979476E-01,5.80278579502963E-01
4E+00,2.7E+01,2E+00,4.90763979653682E-02,-1.70201349755289E-02,4.19484848202182E-02,3.98596224308533E-02,2.25767296426182E-02,1.64875320944816E-02,-2.51649107663405E-02,2.2738424081573E-01,-1.54267736416238E-02,-2.71660568451198E-02,-4.73915159005097E-02,6.43133787126002E-01,5.86079307045477E-01
4E+00,3E+01,2E+00,4.83699285690338E-02,-1.69838596490394E-02,4.16802537316814E-02,4.02920370864096E-02,2.24332613152379E-02,1.64252243673033E-02,-2.59884407137321E-02,2.31024691273625E-01,-1.6875754471984E-02,-2.61878791340708E-02,-5.06935245437165E-02,6.35014293784459E-01,5.86107701216614E-01
4E+00,3.3E+01,2E+00,4.78881778928973E-02,-1.67457452420564E-02,4.08900037246873E-02,4.00891481823572E-02,2.07646611277359E-02,1.63739589387095E-02,-3.38713747069991E-02,2.34610339683208E-01,-2.61482878395895E-02,-3.267404760141E-02,-5.57061251972608E-02,6.43413121649317E-01,5.66147689685339E-01
4E+00,3.6E+01,2E+00,4.1976962381381E-02,-1.71881050045045E-02,3.57026118773462E-02,3.63438213918182E-02,1.81933644197738E-02,1.56280689663641E-02,-4.67916739323779E-02,2.44447111427044E-01,-3.44677653911706E-02,-4.95734570357393E-02,-7.15930395415217E-02,6.36883362072667E-01,5.61593492679033E-01
4E+00,0E+00,4E+00,3.67173302640882E-02,-2.28225252903114E-02,2.95986368280098E-02,3.16258839078361E-02,1.69495409812605E-02,1.88811852644083E-02,-6.19236740854768E-02,1.96588839580501E-01,-4.94590378199228E-02,-7.67558591184232E-02,-7.56662467240562E-02,6.00324468607851E-01,5.76428602185826E-01
4E+00,3E+00,4E+00,4.09012199950034E-02,-2.46196177998957E-02,3.5719306137852E-02,3.20659957185163E-02,1.90228697556391E-02,2.18572406068732E-02,-6.77467973107769E-02,2.04226424059288E-01,-4.94867864070942E-02,-7.09754757780417E-02,-9.99127179664158E-02,5.73465704815407E-01,5.38844466812614E-01
4E+00,6E+00,4E+00,4.29246228065572E-02,-2.47707215673007E-02,3.75814049370096E-02,3.36290892895481E-02,1.94293269246045E-02,2.30444130838389E-02,-6.5894055066592E-02,2.00163233029546E-01,-4.8646395692447E-02,-5.97342423324129E-02,-1.02796218940394E-01,5.62791439501167E-01,5.36115149905159E-01
4E+00,9E+00,4E+00,4.48685860308214E-02,-2.34916879750537E-02,3.87107940811872E-02,3.44747002416754E-02,2.03213364464848E-02,2.37678910147977E-02,-5.38752550811927E-02,1.93349398967368E-01,-3.62877347370273E-02,-4.78250948411328E-02,-9.1646642584199E-02,5.68356347142396E-01,5.4562130359485E-01
4E+00,1.2E+01,4E+00,4.56320656765692E-02,-2.35476747832625E-02,3.91643708878025E-02,3.44552783155196E-02,2.09137748419737E-02,2.38530771973305E-02,-5.07650228000976E-02,1.92459630616595E-01,-3.36001028913444E-02,-4.42019185018403E-02,-8.64312206462344E-02,5.6440857157159E-01,5.55384020255138E-01
4E+00,1.5E+01,4E+00,4.66137574169297E-02,-2.21550560808829E-02,3.97233424471351E-02,3.44995170672035E-02,2.2639125818537E-02,2.39607941141524E-02,-3.54123314325423E-02,2.01134417131254E-01,-1.82611206740656E-02,-2.85556408346613E-02,-7.20456703433009E-02,5.68759834944357E-01,5.658426069988E-01
4E+00,1.8E+01,4E+00,4.78075541464821E-02,-2.18547971560725E-02,4.03054355523487E-02,3.50466004631055E-02,2.35330785034277E-02,2.31431781481026E-02,-3.40490981563014E-02,2.04068928780261E-01,-1.71477314375742E-02,-3.26311452877094E-02,-6.71266693671973E-02,5.7085821905536E-01,5.70307888821578E-01
4E+00,2.1E+01,4E+00,4.86849625410053E-02,-2.10731131075516E-02,4.05784606405093E-02,3.52911888941195E-02,2.40947129548701E-02,2.29365738708578E-02,-2.92998095857721E-02,2.05735294415787E-01,-1.68151973283789E-02,-2.38961215042754E-02,-5.87269663577801E-02,5.80335981021083E-01,5.72623182318125E-01
4E+00,2.4E+01,4E+00,5.03448106147548E-02,-2.09758082169691E-02,4.08187251105303E-02,3.62458453719831E-02,2.48737007687021E-02,2.22041830782041E-02,-2.7909457031155E-02,2.05429030946902E-01,-1.58856575333929E-02,-2.57174988792073E-02,-5.44550689162111E-02,5.8420866943823E-01,5.80987644969034E-01
4E+00,2.7E+01,4E+00,4.98391518527845E-02,-2.03199023012219E-02,4.06227491199022E-02,3.64442222627325E-02,2.37766612478303E-02,2.2467823723864E-02,-2.3032730911923E-02,2.0815968513724E-01,-1.14681365273833E-02,-1.96356252565321E-02,-4.92382456423117E-02,5.95012613018048E-01,5.72714273075183E-01
4E+00,3E+01,4E+00,4.96503226977297E-02,-1.95646218181126E-02,3.98801647398909E-02,3.6827389262837E-02,2.39192969382345E-02,2.14418714713316E-02,-2.46071854164963E-02,2.11929239590993E-01,-1.36079282079438E-02,-2.17941470460722E-02,-5.04968428973858E-02,5.94832931517134E-01,5.73110953244287E-01
4E+00,3.3E+01,4E+00,4.91759692420933E-02,-1.9823594808003E-02,3.89908489306361E-02,3.68062265863772E-02,2.47049026300429E-02,1.99798470773413E-02,-2.78543801996389E-02,2.13165002969031E-01,-1.94203576410178E-02,-2.16233147038424E-02,-5.3292056146326E-02,5.87036107323699E-01,5.8269523751847E-01
4E+00,3.6E+01,4E+00,4.12262319748209E-02,-2.02843217692903E-02,3.31802581043587E-02,3.15048948408671E-02,2.14224723444802E-02,1.92050736401764E-02,-4.37250324564877E-02,2.24208888934103E-01,-2.91635689308758E-02,-4.36835944441355E-02,-6.8263362296027E-02,5.85708178118804E-01,5.6638135245115E-01
4E+00,0E+00,8E+00,4.04771928943412E-02,-2.49211950676219E-02,3.30456512418891E-02,2.53329462558206E-02,2.60246315560397E-02,2.53980942886824E-02,-3.47640899708512E-02,1.95515664586614E-01,-2.63431198687742E-03,-4.20931462958501E-02,-6.05217995874465E-02,6.02796338919135E-01,6.05446743014755E-01
4E+00,3E+00,8E+00,4.61092769834738E-02,-2.23257588644815E-02,4.16662786916761E-02,2.29353476013788E-02,2.94869825938002E-02,2.8406035294712E-02,-1.39157512202604E-02,2.02853883389189E-01,1.84410073945655E-02,-2.81066237931783E-03,-4.97420585252292E-02,5.75557196145326E-01,5.76654559778553E-01
4E+00,6E+00,8E+00,4.7418152257057E-02,-2.4168315739312E-02,4.32333124675638E-02,2.38545331649084E-02,2.97261032043335E-02,2.95166237329382E-02,-2.38977820398754E-02,2.03479405772846E-01,1.61115543186122E-02,-1.34210715415466E-02,-6.37681357965818E-02,5.50530798765059E-01,5.73704112911315E-01
4E+00,9E+00,8E+00,4.86709169114417E-02,-2.33217220961441E-02,4.43445466139523E-02,2.42065155551574E-02,3.02377026711703E-02,3.04759238786135E-02,-8.67292038257271E-03,2.01357395207083E-01,2.83522000489659E-02,6.5649746563387E-03,-4.96824366631479E-02,5.50666314455713E-01,5.77488429277412E-01
4E+00,1.2E+01,8E+00,4.91761753397772E-02,-2.39512971718165E-02,4.5020859379003E-02,2.34074100537421E-02,3.16389871366967E-02,3.06427711514574E-02,-1.76510965753798E-02,1.88912162108387E-01,1.82662433939607E-02,-8.0612883304172E-03,-5.19131780150642E-02,5.32608597471232E-01,5.85287246750854E-01
4E+00,1.5E+01,8E+00,4.98556872806798E-02,-2.22914562092507E-02,4.43660319100921E-02,2.30795911010769E-02,3.26562337050069E-02,2.97402656433449E-02,-4.62794821079373E-03,1.96918659299127E-01,2.64111345735333E-02,7.75166375533001E-03,-4.02171983365891E-02,5.45569869023088E-01,5.89947925993554E-01
4E+00,1.8E+01,8E+00,5.00907522169058E-02,-2.22561162938065E-02,4.43046606992495E-02,2.37262877938537E-02,3.20062160435146E-02,3.03789050735401E-02,-7.90014309953484E-03,1.91897777498948E-01,2.66991927342825E-02,-3.18607502876003E-04,-3.95462598099079E-02,5.47516546141218E-01,5.87373587165504E-01
4E+00,2.1E+01,8E+00,5.0548384588985E-02,-2.18499154725706E-02,4.3119010368643E-02,2.43233281349773E-02,3.25026860146472E-02,2.95981308008688E-02,-4.47021524466241E-03,1.95583868204485E-01,2.42234001210883E-02,5.2489748967195E-03,-3.66141202633725E-02,5.52348830914362E-01,5.87397012258775E-01
4E+00,2.4E+01,8E+00,5.12733559050032E-02,-2.17668205521986E-02,4.30262203746758E-02,2.61309082569338E-02,3.09348698003833E-02,2.97056155002269E-02,-8.3585823898679E-03,1.90568648883642E-01,1.52819461626029E-02,8.33253691927184E-04,-3.69194051789629E-02,5.66153220525394E-01,5.79842947063504E-01
4E+00,2.7E+01,8E+00,5.11763970509762E-02,-2.14494390471825E-02,4.25816819582635E-02,2.69333768080592E-02,3.10392847780979E-02,2.82059129076418E-02,-9.46976291607378E-03,1.97142136778492E-01,1.13151403883914E-02,1.52584240647199E-04,-3.87056877425958E-02,5.69938561373933E-01,5.81712180262394E-01
4E+00,3E+01,8E+00,5.07057573167567E-02,-2.19228341705356E-02,4.02349882142419E-02,2.69521147949829E-02,3.01934038069617E-02,2.65441579932928E-02,-1.13403395329281E-02,2.04415162111102E-01,6.85047225725898E-03,-1.92523603796844E-03,-4.01145152245893E-02,5.79801361091698E-01,5.83978005057829E-01
4E+00,3.3E+01,8E+00,4.88133049827239E-02,-2.19916530566871E-02,3.82623713751126E-02,2.52570139025866E-02,3.03341514901184E-02,2.61014228611516E-02,-1.67702573627386E-02,2.07987721865247E-01,4.23587488170405E-03,-9.94710519500185E-03,-4.48733987176555E-02,5.51309990706507E-01,5.89994058347846E-01
4E+00,3.6E+01,8E+00,4.14027041620444E-02,-2.26206141700797E-02,3.14805603852872E-02,2.2717616711006E-02,2.6826872996578E-02,2.21687611188583E-02,-4.31058639932494E-02,2.23994956612333E-01,-2.08457881229538E-02,-4.37001848212445E-02,-6.45922701868945E-02,5.67815670972199E-01,5.71788394294381E-01
4E+00,0E+00,1.6E+01,4.01715114987688E-02,-2.34247414590233E-02,3.25799179980939E-02,2.02177549999758E-02,2.95234338033815E-02,2.49257020454351E-02,7.59653882365361E-04,1.80651554230018E-01,2.02046300872526E-02,5.81783311195367E-03,-2.12800742930213E-02,5.65433099301606E-01,6.60218820045174E-01
4E+00,3E+00,1.6E+01,4.82334230238882E-02,-1.45829945836327E-02,4.38922451722809E-02,1.67929198255846E-02,3.73432291980722E-02,2.64676248499655E-02,3.83531533726324E-02,1.92191309103181E-01,5.96868510726042E-02,4.5478805396667E-02,1.52877749765568E-02,5.48030275218082E-01,6.54560096102308E-01
4E+00,6E+00,1.6E+01,5.04476215461634E-02,-1.19410426957505E-02,4.58778437520565E-02,1.71905166121276E-02,3.78419334305599E-02,2.87052945721733E-02,4.27102485079713E-02,1.95672480324716E-01,6.20294815955241E-02,5.17148131528882E-02,1.9130300959617E-02,5.41311763956539E-01,6.3849176264335E-01
4E+00,9E+00,1.6E+01,5.16476072044625E-02,-1.14739979807073E-02,4.65574320836558E-02,1.82115989865402E-02,3.78946547854126E-02,2.88757225179884E-02,4.92937388398824E-02,2.02790373908941E-01,6.4863635573181E-02,5.92749677468927E-02,2.52973607544782E-02,5.5195538617951E-01,6.40541146869819E-01
4E+00,1.2E+01,1.6E+01,5.17689328116909E-02,-1.23112047459355E-02,4.61449360340264E-02,1.6374017624667E-02,3.97106487924325E-02,2.91130195507876E-02,4.36835405908653E-02,1.98201854837263E-01,5.73935623385169E-02,5.49077635894309E-02,1.83329211533324E-02,5.20112697801335E-01,6.38545017358987E-01
4E+00,1.5E+01,1.6E+01,5.27289205788861E-02,-1.24917427752263E-02,4.44086630040913E-02,1.71374159727002E-02,3.95809668552784E-02,2.86917991506465E-02,4.59581793973631E-02,2.00345822946932E-01,5.90192006552114E-02,5.67235148908886E-02,2.15233146751037E-02,5.37847473858791E-01,6.40556454389339E-01
4E+00,1.8E+01,1.6E+01,5.25641709617191E-02,-1.43147504178934E-02,4.36601551341124E-02,1.86424952097119E-02,3.85224573039947E-02,2.87626797002937E-02,3.82912660335823E-02,1.92896653290644E-01,5.08477966104536E-02,4.9312306129693E-02,1.40092741024057E-02,5.42150640067832E-01,6.33907902319717E-01
4E+00,2.1E+01,1.6E+01,5.10408903183082E-02,-1.60537363452429E-02,4.10829554423867E-02,1.68486089965704E-02,3.86111176951058E-02,2.83832150860204E-02,2.93510070155466E-02,1.91839593645038E-01,4.74436193127099E-02,3.80072976816379E-02,6.5128525861952E-03,5.12868140899363E-01,6.39764687124467E-01
4E+00,2.4E+01,1.6E+01,5.11893115852826E-02,-1.65402697402394E-02,4.05486184892513E-02,1.9018413715395E-02,3.71616338678564E-02,2.80220819723084E-02,2.76117043829534E-02,1.89750906409673E-01,4.18869822903691E-02,3.70715509032748E-02,4.44076415804623E-03,5.40080512904316E-01,6.32902446711468E-01
4E+00,2.7E+01,1.6E+01,4.93192299786382E-02,-1.75008490733874E-02,3.92412369595926E-02,1.84772534955026E-02,3.73819421107204E-02,2.75320139608237E-02,1.59168880617166E-02,1.92884804057257E-01,2.73309949751705E-02,2.66614526525693E-02,-7.78442842386234E-03,5.21553327691981E-01,6.26905792936218E-01
4E+00,3E+01,1.6E+01,4.76733536945821E-02,-1.86132975650773E-02,3.52242214062731E-02,1.82286112094868E-02,3.60976480215697E-02,2.6220637006595E-02,2.23749392310439E-02,1.98919690808929E-01,3.17794509689201E-02,3.5481858944621E-02,-4.12722530157308E-03,5.44765004989578E-01,6.31135950989167E-01
4E+00,3.3E+01,1.6E+01,4.56599543758395E-02,-1.946212049072E-02,3.2342893277425E-02,1.79722415023954E-02,3.47271840426814E-02,2.49987570369352E-02,8.14679163468746E-03,2.04079405602719E-01,1.62753515553382E-02,1.89618710372128E-02,-1.39810330589423E-02,5.4517111283449E-01,6.26576019197384E-01
4E+00,3.6E+01,1.6E+01,3.72386673925053E-02,-2.12323134473542E-02,2.49715678522893E-02,1.54089960293031E-02,3.01369139415969E-02,2.07569662847193E-02,-1.44517577617938E-02,2.18712615046719E-01,-7.7064568003119E-04,-1.02137688480944E-02,-2.96625498765714E-02,5.43852035657051E-01,6.20064365339668E-01
4E+00,0E+00,3.2E+01,2.94450073888318E-02,-1.01855922457525E-02,2.86565884511015E-02,1.79827537334525E-02,2.48307993732333E-02,1.68335263640137E-02,5.0832990104459E-02,2.04858548646487E-01,4.8860716911368E-02,6.06906658624713E-02,3.84813098817708E-02,5.52189810855604E-01,7.00825956167801E-01
4E+00,3E+00,3.2E+01,4.0051308352403E-02,8.18434820076233E-03,4.08673872624931E-02,1.51000057356902E-02,3.4450890499911E-02,2.13597982592429E-02,1.11362632044299E-01,2.24008019016391E-01,1.06093268126695E-01,1.20131095560572E-01,1.00702911165968E-01,5.35286216085423E-01,7.0170065271693E-01
4E+00,6E+00,3.2E+01,4.31358410616686E-02,1.16591038134043E-02,4.19874630116594E-02,1.5316753159126E-02,3.53466793360382E-02,2.35329261734332E-02,1.13669253891413E-01,2.27233259029655E-01,1.0862782447603E-01,1.20016222845183E-01,1.06632954930028E-01,5.21228607691446E-01,6.85552259344382E-01
4E+00,9E+00,3.2E+01,4.30373387853233E-02,1.07634656767283E-02,4.14271518257079E-02,1.62669378179626E-02,3.44133514595679E-02,2.39782081269621E-02,1.16174018832E-01,2.24455887259719E-01,1.08326008026031E-01,1.2501363387665E-01,1.0755451081872E-01,5.36768958592622E-01,6.80785034687585E-01
4E+00,1.2E+01,3.2E+01,4.29765306360833E-02,8.42186131017282E-03,3.99511632755025E-02,1.66305174606096E-02,3.33328951703526E-02,2.33776121125684E-02,1.07750266279636E-01,2.19462008769285E-01,1.01634035011991E-01,1.16252064956849E-01,9.98989014667723E-02,5.18233889626518E-01,6.78116242580297E-01
4E+00,1.5E+01,3.2E+01,4.23441932209778E-02,6.4938249772409E-03,3.74139273508572E-02,1.6487518657225E-02,3.37684861234777E-02,2.24971100789527E-02,1.02721495255373E-01,2.15488376498622E-01,9.97676508347067E-02,1.10810703673E-01,9.2859588409359E-02,5.35306446143927E-01,6.77147530617176E-01
